EmployeeID,Age,Gender,Department,EducationLevel,JobRole,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Overtime,PerformanceRating,Attrition,MonthlyIncome
3706,44,Female,HR,2,Analyst,27,1,2,6,No,4,No,65889
3707,53,Female,IT,2,Manager,29,3,3,1,No,3,No,163757
3708,54,Female,HR,2,Clerk,25,2,2,8,No,2,No,13138
3709,26,Male,HR,3,Specialist,28,2,2,5,Yes,4,Yes,69963
3710,55,Female,Marketing,3,Manager,8,3,3,5,Yes,3,Yes,36682
3711,32,Male,Marketing,2,Specialist,20,3,3,1,No,2,Yes,15480
3712,24,Female,HR,2,Manager,27,1,3,8,No,3,No,164117
3713,54,Male,Finance,3,Executive,14,2,2,0,No,3,Yes,145603
3714,32,Female,Finance,1,Specialist,10,3,2,5,No,3,No,30273
3715,37,Female,HR,2,Manager,25,2,3,7,No,2,No,23787
3716,39,Female,Finance,1,Clerk,7,1,3,1,No,4,Yes,56575
3717,51,Female,HR,2,Executive,2,2,3,2,No,4,No,68761
3718,31,Male,Marketing,3,Specialist,17,2,4,9,No,1,No,16879
3719,39,Male,Sales,2,Specialist,1,1,3,9,No,3,No,28046
3720,59,Female,IT,1,Manager,13,2,3,6,No,1,No,14309
3721,40,Male,Finance,2,Specialist,19,3,2,0,Yes,4,No,67116
3722,57,Male,Finance,3,Executive,29,1,3,4,Yes,4,No,183722
3723,34,Male,Marketing,2,Analyst,14,3,3,5,No,3,No,32347
3724,24,Female,Finance,3,Manager,26,4,2,9,No,4,No,200839
3725,31,Male,HR,3,Clerk,18,4,3,6,No,3,No,34609
3726,59,Male,HR,1,Specialist,20,4,1,9,No,3,No,33340
3727,22,Male,Sales,2,Executive,14,2,3,9,Yes,3,No,205909
3728,48,Male,Sales,2,Specialist,15,1,1,6,No,2,No,14714
3729,29,Female,Sales,3,Clerk,14,4,2,2,No,2,No,13470
3730,38,Female,HR,3,Executive,24,1,3,6,No,3,No,163885
3731,30,Female,Sales,2,Clerk,5,2,1,0,Yes,2,No,8133
3732,27,Male,Sales,2,Executive,16,3,3,3,No,2,No,17370
3733,46,Female,HR,1,Analyst,5,1,2,6,No,1,No,8751
3734,49,Female,Marketing,3,Executive,22,4,3,6,No,3,No,150783
3735,54,Male,Finance,2,Clerk,13,3,3,3,No,4,Yes,60568
3736,58,Female,IT,2,Manager,28,3,4,0,Yes,4,No,220088
3737,30,Female,HR,1,Analyst,16,4,3,7,No,3,No,29622
3738,39,Female,HR,1,Specialist,15,2,3,3,No,3,No,31082
3739,42,Female,IT,2,Analyst,5,3,2,1,No,3,No,31291
3740,23,Male,IT,2,Analyst,21,2,2,3,No,2,No,16122
3741,59,Male,Sales,2,Specialist,30,3,2,7,No,3,No,36432
3742,57,Female,IT,1,Executive,23,1,3,7,No,2,Yes,23962
3743,58,Male,Finance,3,Analyst,6,3,3,4,No,3,No,32463
3744,36,Male,Finance,2,Analyst,29,4,2,1,No,2,No,14976
3745,49,Female,Finance,2,Manager,13,1,2,6,No,3,Yes,233059
3746,39,Female,Finance,2,Manager,16,1,2,2,No,2,No,17533
3747,55,Male,Finance,2,Clerk,30,1,2,5,No,2,No,16147
3748,43,Female,Sales,1,Specialist,10,2,3,8,Yes,4,Yes,62617
3749,32,Female,HR,4,Executive,27,2,3,4,No,2,Yes,29272
3750,34,Female,IT,2,Executive,2,4,3,8,No,3,No,41438
3751,25,Male,HR,1,Clerk,13,2,1,3,No,2,No,8209
3752,43,Male,IT,2,Executive,17,2,4,8,No,2,No,18984
3753,28,Male,Sales,2,Executive,1,3,1,0,No,3,No,36972
3754,45,Male,Sales,1,Manager,4,2,2,3,No,3,No,34340
3755,25,Male,Marketing,3,Executive,18,2,3,0,No,2,Yes,26867
3756,49,Male,Marketing,1,Executive,6,3,1,8,No,4,No,68302
3757,36,Male,Sales,2,Clerk,28,3,1,7,Yes,3,No,33542
3758,22,Female,Sales,4,Clerk,12,1,1,7,No,3,No,33209
3759,24,Male,IT,2,Analyst,25,1,3,6,Yes,2,No,16573
3760,35,Female,Sales,2,Executive,26,2,3,8,No,3,No,192093
3761,59,Female,HR,1,Executive,27,2,3,2,No,3,Yes,169618
3762,22,Male,IT,1,Executive,30,2,3,6,Yes,2,No,27618
3763,59,Female,Sales,1,Manager,26,3,2,5,Yes,3,Yes,139614
3764,59,Female,IT,3,Executive,24,4,1,4,Yes,2,No,23939
3765,42,Male,IT,3,Manager,20,1,1,8,Yes,2,No,23036
3766,50,Female,Finance,3,Analyst,13,3,3,3,No,2,No,14435
3767,26,Male,Marketing,2,Specialist,28,2,2,2,No,4,No,66986
3768,31,Female,IT,3,Executive,2,3,4,2,Yes,3,No,39367
3769,49,Male,IT,2,Clerk,17,3,2,1,Yes,3,No,32917
3770,42,Female,Finance,2,Clerk,23,4,3,0,No,2,No,12428
3771,28,Male,Sales,2,Executive,10,1,4,2,Yes,1,No,18350
3772,24,Female,IT,1,Manager,19,1,2,7,No,2,No,20015
3773,41,Male,Finance,3,Clerk,30,3,3,5,Yes,3,No,37419
3774,40,Female,HR,2,Clerk,22,2,2,1,No,2,No,12165
3775,56,Female,Finance,3,Analyst,5,1,2,7,No,2,Yes,10024
3776,25,Male,Marketing,2,Analyst,21,1,2,4,Yes,1,No,16085
3777,26,Female,Marketing,2,Analyst,12,3,3,3,Yes,4,No,60563
3778,22,Male,Sales,1,Clerk,18,2,2,0,No,3,No,29750
3779,25,Female,Sales,2,Clerk,30,4,2,0,No,2,No,16805
3780,33,Male,Marketing,3,Executive,9,2,4,3,No,3,No,45341
3781,48,Female,Marketing,1,Executive,11,2,2,8,Yes,3,No,176805
3782,44,Female,IT,4,Manager,4,3,2,9,No,2,No,17309
3783,46,Male,Marketing,2,Clerk,10,2,4,9,No,2,No,9224
3784,42,Male,Sales,2,Executive,1,2,2,5,No,4,No,69107
3785,45,Male,Marketing,2,Executive,2,2,2,0,Yes,3,No,33096
3786,46,Female,Sales,3,Analyst,9,2,3,7,No,4,No,63586
3787,53,Male,HR,2,Analyst,23,3,2,8,No,1,Yes,13107
3788,53,Female,Marketing,2,Analyst,26,2,2,1,No,3,Yes,35288
3789,26,Female,Sales,2,Specialist,18,4,2,5,No,2,No,13901
3790,57,Male,Finance,2,Executive,16,3,3,6,Yes,3,No,210312
3791,37,Female,IT,1,Analyst,23,2,1,0,Yes,4,No,62313
3792,54,Male,Sales,1,Analyst,14,1,2,4,Yes,3,No,29088
3793,42,Male,Marketing,1,Clerk,4,2,2,4,Yes,2,No,6462
3794,30,Female,Marketing,2,Analyst,26,2,2,2,Yes,3,No,35833
3795,27,Male,HR,2,Clerk,2,3,3,1,Yes,4,No,55610
3796,56,Male,Finance,2,Manager,12,1,2,0,Yes,3,No,189759
3797,43,Female,Sales,2,Analyst,20,4,3,5,Yes,2,No,14778
3798,26,Male,Finance,1,Clerk,5,1,3,6,No,4,No,56240
3799,44,Female,HR,1,Analyst,29,2,2,1,Yes,3,No,36664
3800,38,Female,IT,1,Manager,30,1,2,1,Yes,2,No,21027
3801,33,Male,Finance,2,Analyst,4,2,2,4,No,3,No,30984
3802,44,Male,HR,1,Clerk,15,4,1,4,Yes,3,No,30131
3803,37,Female,Sales,2,Manager,3,3,3,2,Yes,4,No,65104
3804,24,Male,IT,2,Manager,22,2,3,2,Yes,3,No,233230
3805,51,Male,Marketing,2,Manager,17,4,2,0,No,4,No,197341
3806,43,Female,HR,3,Specialist,8,4,3,2,No,4,No,64957
3807,30,Male,Marketing,2,Clerk,12,3,4,8,Yes,3,No,29611
3808,50,Female,IT,1,Specialist,21,4,1,1,No,2,No,12976
3809,58,Male,HR,2,Manager,8,3,2,0,No,4,No,64672
3810,44,Male,HR,1,Specialist,26,3,3,8,No,3,Yes,33129
3811,34,Male,IT,1,Analyst,20,2,1,4,No,4,Yes,61955
3812,53,Female,Sales,3,Specialist,20,2,3,7,No,2,Yes,19017
3813,44,Female,HR,2,Executive,5,3,4,3,Yes,4,No,66504
3814,38,Female,IT,4,Manager,21,4,1,7,No,4,Yes,261821
3815,42,Male,Finance,1,Manager,27,3,3,4,No,4,No,175638
3816,23,Male,Marketing,3,Clerk,6,4,2,5,No,2,No,11646
3817,58,Male,HR,3,Analyst,5,2,2,5,No,3,No,32948
3818,27,Male,Finance,2,Clerk,21,3,2,5,Yes,2,No,13534
3819,39,Female,HR,2,Specialist,29,3,1,1,Yes,2,No,18226
3820,51,Female,Sales,2,Executive,8,3,3,9,No,2,No,21904
3821,43,Male,IT,3,Executive,22,3,1,9,No,4,No,266300
3822,54,Female,HR,2,Executive,18,2,3,8,No,3,No,219179
3823,51,Male,IT,1,Executive,4,1,2,6,No,3,No,40936
3824,38,Female,HR,2,Analyst,4,4,2,2,Yes,4,No,59360
3825,53,Male,Sales,2,Specialist,5,1,2,1,No,3,No,32717
3826,35,Male,Sales,3,Executive,15,2,2,3,No,4,No,269225
3827,31,Male,Finance,2,Manager,6,2,2,7,No,4,No,65213
3828,57,Male,Sales,1,Specialist,27,2,3,8,No,3,No,37979
3829,55,Female,IT,2,Analyst,21,3,2,9,No,2,No,16141
3830,30,Male,Sales,1,Executive,16,3,3,1,Yes,4,No,258131
3831,49,Male,HR,3,Analyst,14,4,2,5,Yes,3,No,33118
3832,32,Female,Sales,3,Executive,14,2,3,7,Yes,3,No,183016
3833,35,Female,IT,1,Manager,16,3,3,2,No,4,No,193689
3834,40,Female,HR,2,Specialist,27,4,2,8,No,2,No,16698
3835,36,Male,Finance,3,Manager,22,4,3,3,Yes,3,No,183668
3836,49,Female,Finance,1,Executive,24,4,2,4,No,3,No,158577
3837,45,Female,Finance,2,Clerk,4,3,3,6,Yes,2,Yes,6986
3838,29,Male,HR,2,Specialist,11,1,3,4,Yes,1,No,13755
3839,30,Male,Finance,1,Analyst,19,1,3,3,No,4,No,62900
3840,54,Male,Sales,1,Executive,25,4,3,3,No,2,No,20982
3841,54,Male,HR,4,Manager,19,4,3,4,No,4,No,264998
3842,40,Male,HR,2,Clerk,27,3,3,2,No,3,No,33327
3843,24,Male,HR,2,Executive,8,2,1,8,No,3,Yes,40282
3844,31,Female,Marketing,2,Analyst,10,3,3,1,No,4,No,62152
3845,22,Female,IT,3,Manager,28,2,2,6,No,3,No,149809
3846,50,Female,Marketing,2,Specialist,5,2,3,3,No,3,No,31311
3847,55,Female,Marketing,2,Clerk,16,2,3,7,No,2,No,12481
3848,34,Male,Marketing,1,Executive,25,4,3,6,No,3,No,202543
3849,22,Female,IT,3,Executive,3,2,3,7,No,3,Yes,36298
3850,55,Female,Marketing,1,Executive,26,3,3,3,Yes,2,No,25022
3851,50,Male,Finance,1,Executive,10,2,2,1,Yes,3,No,40831
3852,34,Female,HR,2,Manager,24,3,2,6,No,3,No,144337
3853,50,Female,HR,1,Specialist,30,3,3,8,No,4,No,66434
3854,45,Female,Sales,4,Analyst,29,4,2,5,No,3,No,41427
3855,47,Female,Finance,2,Clerk,13,1,3,6,No,4,No,59242
3856,38,Male,IT,1,Executive,7,2,2,5,No,3,No,33247
3857,28,Male,HR,1,Executive,12,3,2,1,No,4,No,265023
3858,34,Male,Marketing,2,Specialist,23,2,3,8,No,3,No,37455
3859,26,Female,Sales,2,Specialist,14,1,3,4,Yes,3,No,32677
3860,47,Female,Sales,3,Manager,27,3,2,2,No,3,Yes,152417
3861,24,Female,HR,2,Manager,10,3,2,3,No,3,No,35500
3862,28,Male,Finance,2,Manager,9,1,1,3,No,4,Yes,68922
3863,22,Male,Sales,4,Clerk,12,2,1,8,Yes,2,No,14655
3864,38,Female,HR,2,Manager,24,4,1,4,Yes,2,No,19089
3865,46,Female,Finance,2,Executive,3,3,3,1,No,4,No,65496
3866,24,Male,HR,2,Manager,30,1,3,5,Yes,3,No,212871
3867,36,Male,HR,3,Clerk,13,2,2,6,No,2,No,13217
3868,50,Female,Finance,2,Manager,6,3,1,7,No,3,No,38375
3869,53,Female,Finance,2,Manager,27,1,3,4,Yes,3,No,194221
3870,47,Male,Finance,2,Executive,6,4,3,7,No,3,No,36182
3871,37,Male,HR,2,Executive,21,3,2,7,No,4,No,177088
3872,46,Female,Sales,1,Executive,19,2,2,3,No,3,No,163338
3873,49,Female,IT,2,Manager,25,4,2,6,No,3,No,149986
3874,30,Male,IT,2,Executive,7,2,2,8,No,4,Yes,71671
3875,22,Male,HR,1,Specialist,4,2,3,9,No,4,Yes,60684
3876,50,Female,HR,3,Analyst,22,3,4,3,No,2,No,16070
3877,43,Male,Sales,2,Analyst,5,3,3,8,No,3,No,28193
3878,37,Male,Finance,1,Executive,1,2,4,3,Yes,3,Yes,33564
3879,28,Female,HR,2,Clerk,18,2,2,0,No,4,No,60860
3880,35,Male,Marketing,2,Executive,17,2,3,3,No,3,Yes,159718
3881,50,Female,Finance,2,Executive,9,2,2,1,No,3,No,43476
3882,40,Male,HR,1,Manager,9,3,2,5,No,4,No,61214
3883,40,Female,Marketing,1,Clerk,21,3,3,7,No,3,No,31349
3884,23,Male,Sales,2,Executive,24,2,2,5,Yes,4,Yes,204754
3885,36,Male,Marketing,2,Specialist,10,2,2,8,No,4,No,60209
3886,24,Male,HR,1,Analyst,20,2,3,5,Yes,4,No,62871
3887,32,Female,IT,2,Specialist,17,2,2,6,No,4,No,66253
3888,51,Female,HR,2,Specialist,13,1,3,4,No,3,No,35479
3889,39,Male,IT,1,Specialist,29,2,2,7,No,2,No,15452
3890,23,Female,Sales,3,Clerk,4,2,3,1,No,3,No,31195
3891,53,Female,Sales,3,Clerk,23,3,2,1,No,4,No,65036
3892,29,Female,Finance,2,Clerk,27,3,3,7,No,4,No,63584
3893,43,Male,Finance,1,Analyst,18,2,1,5,No,3,Yes,29470
3894,27,Female,IT,2,Manager,18,4,3,1,No,1,No,16906
3895,33,Male,IT,2,Executive,22,4,3,5,No,3,Yes,150563
3896,57,Male,Sales,4,Executive,9,4,2,7,No,3,No,42556
3897,36,Female,Marketing,2,Manager,3,4,2,5,No,2,Yes,12665
3898,49,Female,IT,2,Executive,7,3,2,8,Yes,3,Yes,40785
3899,39,Male,IT,3,Specialist,26,3,3,5,Yes,2,No,18628
3900,23,Male,Marketing,2,Analyst,15,1,3,2,No,3,No,33333
3901,34,Female,Finance,1,Executive,30,3,2,8,No,2,No,28419
3902,36,Female,Finance,2,Analyst,9,3,3,9,No,4,No,59175
3903,41,Male,IT,1,Manager,27,3,3,4,No,3,No,222441
3904,50,Female,Finance,1,Executive,29,3,1,5,No,3,Yes,162699
3905,50,Male,Finance,3,Analyst,9,2,2,3,Yes,3,No,33925
3906,24,Male,Finance,2,Specialist,27,3,3,2,No,2,No,19787
3907,40,Female,Sales,1,Specialist,4,2,3,9,No,4,No,57773
3908,24,Male,HR,3,Manager,18,3,1,4,Yes,3,No,146705
3909,35,Male,IT,2,Clerk,17,4,2,2,No,3,No,30324
3910,25,Female,IT,2,Executive,22,4,1,1,No,2,No,27349
3911,32,Female,Sales,2,Specialist,21,3,3,5,No,1,No,16828
3912,52,Male,HR,2,Specialist,6,1,3,7,No,3,No,29252
3913,53,Female,HR,1,Manager,7,4,2,2,No,2,No,16778
3914,48,Female,Sales,3,Specialist,25,2,2,5,No,3,Yes,38397
3915,51,Male,Marketing,1,Executive,10,4,2,8,No,3,No,35849
3916,23,Female,Marketing,2,Manager,10,1,3,0,No,3,No,33741
3917,30,Male,HR,1,Analyst,27,2,2,2,Yes,2,Yes,14041
3918,49,Male,Marketing,3,Manager,6,3,3,1,No,4,No,64508
3919,52,Female,Marketing,2,Executive,6,3,3,7,No,4,No,72145
3920,55,Female,Marketing,3,Executive,29,2,3,8,No,2,No,31357
3921,36,Male,HR,2,Analyst,19,3,3,9,No,3,No,32266
3922,46,Male,Marketing,3,Manager,29,3,2,5,No,3,Yes,180339
3923,57,Male,IT,3,Executive,8,2,3,2,Yes,2,No,21969
3924,29,Male,HR,3,Executive,9,3,3,9,No,4,Yes,72922
3925,30,Male,Sales,1,Analyst,1,2,3,7,No,3,No,24310
3926,58,Male,Marketing,1,Clerk,16,3,1,9,No,4,No,58369
3927,53,Female,Finance,1,Manager,6,1,1,6,No,4,No,60804
3928,38,Male,HR,1,Executive,23,3,3,1,No,3,No,146749
3929,56,Male,Sales,3,Specialist,27,2,4,6,Yes,3,Yes,37598
3930,58,Female,IT,2,Analyst,8,2,3,0,Yes,4,Yes,60619
3931,40,Female,Sales,2,Clerk,15,3,3,7,No,3,No,32404
3932,50,Male,Marketing,2,Clerk,12,3,3,4,Yes,2,No,9758
3933,28,Male,Finance,1,Analyst,10,4,2,8,No,3,No,29273
3934,49,Female,Marketing,2,Clerk,16,4,3,2,No,3,No,31708
3935,30,Male,Sales,2,Executive,15,3,3,6,No,4,No,184758
3936,49,Male,HR,3,Clerk,11,2,3,7,No,3,No,30594
3937,27,Female,Finance,2,Manager,24,2,4,0,No,1,No,22909
3938,50,Male,Finance,2,Specialist,7,1,2,5,Yes,2,No,10651
3939,38,Male,Sales,2,Executive,8,2,1,1,No,4,No,65125
3940,37,Male,Marketing,3,Analyst,11,4,4,7,No,4,No,64728
3941,44,Male,Sales,2,Specialist,9,2,2,5,No,3,No,34381
3942,52,Male,Finance,2,Executive,26,2,3,2,Yes,2,No,26527
3943,24,Female,Sales,1,Specialist,7,2,3,3,No,1,No,11928
3944,42,Male,Finance,2,Clerk,15,2,2,6,No,3,No,29833
3945,47,Male,Marketing,2,Analyst,15,1,3,8,Yes,4,No,62238
3946,57,Male,HR,3,Analyst,16,3,2,9,No,4,No,65773
3947,58,Female,HR,1,Manager,3,2,3,1,No,4,No,65780
3948,43,Female,Sales,2,Clerk,16,3,1,8,No,3,Yes,30161
3949,33,Male,Finance,2,Manager,15,3,3,5,No,4,No,231899
3950,34,Female,HR,2,Manager,25,3,3,1,No,3,No,220080
3951,32,Male,Finance,2,Clerk,1,3,2,7,No,1,Yes,5789
3952,37,Male,Marketing,3,Executive,14,3,3,3,No,4,No,205652
3953,29,Male,Sales,2,Manager,24,2,4,7,No,2,No,17498
3954,23,Male,Finance,2,Specialist,22,2,3,6,Yes,3,Yes,36206
3955,51,Male,Sales,2,Executive,11,4,4,6,Yes,3,No,209922
3956,51,Female,Finance,3,Clerk,3,1,2,6,Yes,2,No,9865
3957,33,Male,Finance,2,Analyst,9,1,3,1,Yes,2,No,12144
3958,31,Female,Marketing,1,Executive,6,2,2,7,No,3,Yes,37073
3959,32,Male,Sales,2,Manager,23,3,4,1,Yes,3,No,217362
3960,36,Male,IT,4,Specialist,16,1,1,2,No,1,No,18283
3961,37,Male,Finance,1,Clerk,11,3,2,9,No,3,Yes,28951
3962,38,Female,Finance,2,Analyst,18,3,2,6,No,3,Yes,33835
3963,47,Male,HR,3,Specialist,17,2,2,6,No,2,No,16482
3964,23,Female,Sales,2,Analyst,17,2,4,6,No,2,No,12529
3965,33,Male,IT,2,Clerk,3,3,2,3,No,3,No,26267
3966,47,Male,Marketing,1,Executive,27,1,4,4,No,2,No,20709
3967,44,Male,IT,2,Manager,19,1,2,6,No,3,No,214014
3968,39,Male,Marketing,1,Clerk,24,2,3,7,No,4,No,62756
3969,53,Male,IT,4,Specialist,23,3,3,2,No,1,No,20643
3970,59,Male,IT,3,Executive,15,3,2,5,No,4,No,195492
3971,24,Female,Sales,3,Analyst,10,2,2,8,No,3,Yes,34876
3972,59,Male,HR,2,Executive,8,3,2,9,Yes,3,No,36547
3973,24,Female,IT,1,Executive,17,3,2,4,No,4,No,195511
3974,51,Male,Finance,2,Specialist,4,2,2,3,No,3,Yes,29601
3975,22,Female,Finance,2,Manager,8,1,2,8,No,2,No,17807
3976,51,Female,Finance,2,Executive,26,4,2,3,No,2,No,20128
3977,53,Male,HR,2,Executive,2,3,3,2,No,3,No,33623
3978,49,Male,IT,2,Manager,23,3,2,6,No,2,No,17663
3979,42,Female,Marketing,2,Manager,8,2,3,4,Yes,3,No,35139
3980,34,Female,Marketing,4,Analyst,30,3,4,0,No,3,No,39032
3981,48,Male,Sales,2,Analyst,25,3,2,7,Yes,3,No,35667
3982,57,Male,HR,2,Manager,7,1,2,0,Yes,3,No,35268
3983,28,Female,IT,2,Clerk,28,4,2,8,No,3,Yes,33785
3984,43,Male,Finance,2,Manager,9,2,2,0,Yes,3,No,36809
3985,31,Female,HR,2,Analyst,18,1,3,3,No,3,Yes,34060
3986,36,Male,HR,2,Specialist,27,1,2,9,No,2,No,18488
3987,36,Male,IT,2,Specialist,17,3,2,3,No,3,No,35922
3988,25,Female,Sales,1,Executive,1,3,2,8,No,4,No,64481
3989,53,Female,Sales,3,Specialist,27,3,3,0,Yes,3,No,39689
3990,44,Male,Sales,1,Analyst,12,4,3,9,No,4,Yes,60954
3991,27,Male,Finance,2,Specialist,4,2,4,8,No,1,No,9287
3992,45,Female,Finance,2,Clerk,17,3,4,3,No,4,No,61924
3993,41,Female,IT,2,Manager,7,3,2,6,Yes,3,No,35992
3994,58,Male,Sales,3,Manager,24,4,1,8,No,4,No,169672
3995,41,Female,IT,2,Analyst,3,2,2,6,Yes,3,No,27566
3996,33,Female,Sales,2,Executive,30,4,3,1,No,3,No,217439
3997,54,Female,HR,1,Manager,1,1,3,5,No,3,No,30558
3998,49,Female,Marketing,3,Specialist,19,3,2,5,No,3,No,37150
3999,29,Male,Marketing,2,Clerk,2,3,2,2,No,3,No,27914
4000,22,Female,Sales,3,Executive,6,4,1,3,Yes,3,No,45067
4001,58,Female,IT,2,Executive,11,1,3,5,No,3,No,175388
4002,43,Male,Finance,3,Executive,23,1,4,5,No,4,Yes,251744
4003,27,Male,Sales,3,Manager,25,1,2,0,Yes,3,Yes,215515
4004,42,Male,Sales,2,Executive,21,3,2,9,No,3,No,180150
4005,53,Female,Finance,2,Analyst,4,3,1,7,No,4,No,57370
4006,56,Male,Sales,2,Specialist,1,4,3,8,No,3,No,29655
4007,36,Female,HR,2,Clerk,11,2,4,1,No,3,No,30415
4008,26,Female,Finance,2,Specialist,16,1,2,3,No,2,No,12906
4009,27,Female,HR,1,Analyst,30,2,2,5,No,3,Yes,33175
4010,46,Female,Marketing,2,Analyst,6,1,2,1,Yes,3,No,30730
4011,50,Female,Finance,1,Specialist,11,3,3,6,Yes,2,No,11239
4012,28,Male,Finance,1,Manager,8,4,3,5,No,3,Yes,32317
4013,34,Female,IT,2,Analyst,20,4,3,7,Yes,3,No,32111
4014,59,Male,IT,1,Executive,1,2,4,6,No,3,No,30654
4015,39,Female,Finance,3,Clerk,14,1,1,9,No,3,No,32993
4016,23,Male,Marketing,3,Clerk,30,2,3,0,No,3,Yes,36190
4017,29,Female,Sales,3,Analyst,21,3,2,9,No,2,No,17942
4018,32,Female,IT,2,Executive,26,4,2,9,No,2,No,22109
4019,54,Female,Marketing,2,Specialist,21,1,3,4,Yes,3,No,35047
4020,59,Male,Marketing,2,Clerk,2,1,4,5,No,2,No,6962
4021,48,Male,IT,2,Executive,6,3,3,6,No,3,Yes,41015
4022,41,Female,Sales,1,Executive,26,3,3,3,Yes,4,No,269195
4023,33,Male,IT,2,Manager,9,2,3,8,No,3,No,37732
4024,52,Female,Marketing,3,Analyst,14,4,2,0,Yes,2,No,16127
4025,48,Male,HR,2,Executive,22,1,3,2,No,2,No,23024
4026,53,Female,IT,2,Specialist,8,4,3,9,No,2,Yes,13015
4027,31,Male,Marketing,3,Clerk,26,2,3,1,No,2,No,17719
4028,24,Female,IT,1,Manager,3,1,3,1,Yes,3,No,33760
4029,48,Female,Marketing,2,Specialist,10,2,3,0,Yes,2,No,10772
4030,56,Male,Sales,1,Clerk,18,1,3,2,No,4,No,60532
4031,52,Male,Marketing,3,Analyst,20,3,2,9,No,4,No,66064
4032,36,Male,Finance,2,Specialist,28,3,3,4,No,3,No,39879
4033,37,Female,HR,2,Clerk,9,2,3,5,No,2,No,9347
4034,34,Female,Marketing,2,Manager,9,3,2,7,No,4,No,68925
4035,56,Female,IT,2,Clerk,19,2,3,3,No,2,No,12241
4036,32,Female,IT,2,Executive,28,1,2,0,No,2,Yes,23243
4037,42,Male,Marketing,2,Manager,13,4,1,8,Yes,3,No,174600
4038,32,Male,Finance,2,Specialist,1,4,3,2,Yes,3,No,27446
4039,51,Male,Marketing,2,Analyst,17,1,4,7,Yes,3,Yes,34179
4040,56,Male,Sales,2,Manager,4,2,1,3,No,2,Yes,17617
4041,43,Female,Finance,2,Manager,4,3,3,2,Yes,2,Yes,15076
4042,59,Female,Marketing,1,Manager,27,1,3,2,Yes,4,No,179772
4043,52,Male,HR,2,Clerk,16,3,3,3,No,3,No,32358
4044,35,Female,Finance,2,Executive,28,3,3,3,No,2,No,29326
4045,45,Female,Marketing,2,Analyst,16,2,3,6,No,3,No,30837
4046,53,Male,HR,2,Analyst,15,1,3,1,No,1,Yes,14085
4047,57,Male,Marketing,3,Executive,26,3,3,7,No,3,No,155948
4048,53,Male,Sales,3,Clerk,6,2,2,1,No,2,Yes,9370
4049,36,Female,IT,2,Clerk,5,2,2,0,No,3,Yes,28247
4050,56,Female,Marketing,3,Executive,22,3,2,7,No,3,No,190331
4051,24,Female,Finance,1,Executive,10,3,3,3,Yes,4,No,72072
4052,37,Male,Marketing,3,Specialist,7,2,2,5,No,2,No,11948
4053,26,Male,Marketing,2,Clerk,7,4,2,0,No,3,Yes,29934
4054,42,Female,Marketing,2,Manager,10,3,3,2,No,4,Yes,68368
4055,31,Female,Marketing,1,Analyst,30,2,3,6,No,3,No,33764
4056,40,Female,Finance,1,Clerk,10,2,3,6,Yes,4,No,58330
4057,46,Female,Finance,1,Executive,25,3,2,7,No,4,No,180905
4058,25,Male,Marketing,1,Manager,15,2,2,1,Yes,3,No,166524
4059,50,Female,IT,1,Specialist,6,2,2,6,No,2,Yes,8195
4060,40,Female,Marketing,3,Specialist,24,3,1,3,No,3,No,39605
4061,23,Male,Finance,2,Manager,2,3,2,5,No,3,No,31947
4062,31,Female,Sales,2,Manager,8,3,2,3,No,3,No,33107
4063,46,Male,Marketing,3,Executive,25,3,1,8,Yes,3,No,190940
4064,41,Male,Marketing,1,Executive,20,1,3,0,No,3,No,171689
4065,40,Male,Marketing,3,Analyst,15,2,2,0,No,3,No,35854
4066,44,Male,Marketing,2,Analyst,21,3,1,4,No,3,Yes,33488
4067,45,Male,HR,2,Specialist,21,3,3,4,No,1,No,14862
4068,32,Male,Marketing,1,Manager,18,3,3,7,Yes,4,No,188913
4069,55,Female,Finance,1,Specialist,5,2,3,6,No,4,Yes,59746
4070,49,Male,Finance,2,Executive,25,4,2,2,No,3,Yes,170230
4071,26,Male,HR,1,Clerk,4,1,4,7,No,2,No,5351
4072,26,Male,Marketing,2,Executive,10,2,4,3,Yes,1,No,15277
4073,42,Female,IT,1,Clerk,19,2,3,2,No,1,No,9030
4074,33,Male,Marketing,2,Manager,14,2,2,1,No,2,No,20703
4075,25,Male,Finance,1,Manager,23,3,1,8,Yes,3,No,165905
4076,41,Female,Sales,3,Manager,24,1,3,6,Yes,2,No,25445
4077,59,Female,Sales,2,Analyst,13,1,3,4,Yes,2,No,10276
4078,46,Female,IT,3,Analyst,29,2,4,8,No,3,Yes,37979
4079,35,Male,Marketing,1,Clerk,10,3,3,2,No,4,Yes,58636
4080,32,Male,HR,3,Specialist,22,4,4,5,Yes,2,No,18421
4081,53,Female,Marketing,2,Specialist,6,3,3,7,No,3,No,32275
4082,32,Male,IT,2,Clerk,13,1,4,8,Yes,4,No,59721
4083,39,Male,IT,1,Analyst,21,3,2,3,No,4,No,60301
4084,48,Male,IT,2,Executive,11,1,2,0,No,3,No,198248
4085,39,Female,Sales,1,Clerk,22,2,3,7,No,3,No,31482
4086,44,Male,Marketing,2,Specialist,25,4,3,9,No,2,No,18723
4087,32,Female,Marketing,1,Clerk,15,2,2,2,Yes,2,Yes,9473
